participant_id,order,preference (1-7),post_tenure,tenure_units,human (y/n),nf_group (y/n),unrest (y/n),event (y/n),race_RA_1,race_RA_2,gender,Mutual Friends (Tom Edit),Notes,
6908,20,6,1,Days,1,0,0,0,White,,Female,10,,Person B; Participant found it coincidental since they were originally from the city the post was about
6908,21,5,22,Hours,1,0,0,0,White,,Male,24,,
6908,22,7,1,Days,1,1,0,0,White,,Male,24,,"The NF showed a message I've never seen before - ""All caught up for now"""
6908,23,6,7,Hours,1,1,0,0,White,,Male,6,,Group A
6908,24,5,6,Hours,1,0,0,0,Hispanic,,Male,3,,
6908,25,4,9,Hours,1,1,0,0,White,,Male,9,,
6908,26,4,3,Hours,1,1,0,0,Black or African American,,Male,13,,Person C in Group A
6908,27,3,2,Hours,1,0,0,0,Hispanic,,Male,29,,
6908,28,3,9,Hours,1,0,0,0,Hispanic,,Male,4,,Person A
6908,29,7,7,Hours,1,0,1,0,Black or African American,,Male,13,,Person C
6908,30,4,12,Hours,1,0,0,0,Hispanic,,Male,25,,
6908,31,4,15,Hours,1,0,0,0,White,,Male,18,,
6908,32,5,15,Hours,1,0,0,0,White,,Male,60,,
6908,33,4,18,Hours,1,0,0,0,Asian,,Male,2,,Person D
6908,34,3,23,Hours,1,0,0,0,Asian,,Male,35,,
6908,35,2,16,Hours,1,0,0,0,Black or African American,,Male,13,,Person C
6908,36,3,11,Hours,1,1,0,0,White,,Female,Private,,Group D
6908,37,6,18,Hours,1,0,0,0,Asian,,Female,75,,
6908,38,6,18,Hours,1,0,0,0,Asian,,Male,31,,
6908,39,4,22,Hours,1,0,0,0,Hawaiian Native or Pacific Islander,,Male,24,,
6908,40,2,22,Hours,1,0,0,0,Hispanic,,Male,28,,
6908,41,6,21,Hours,1,0,0,0,Asian,,Female,151,,
6908,42,4,14,Hours,1,0,0,0,Asian,,Male,2,,Person D
6908,43,6,19,Hours,1,1,0,0,Black or African American,,Male,13,,Person C in Group A
6908,44,5,13,Hours,1,0,0,0,Hawaiian Native or Pacific Islander,,Male,24,,
6908,45,2,18,Hours,1,0,0,0,Black or African American,,Male,13,,Person C
6908,46,2,1,Days,1,1,0,0,White,,Female,0,,Group C
6908,47,6,1,Days,1,1,0,0,White,,Male,0,,Group B
6908,48,5,1,Days,1,0,0,0,Hispanic,,Female,6,,
6908,49,6,1,Days,1,1,0,0,White,,Male,0,,Group C
6908,50,5,1,Days,1,0,0,0,White,,Female,18,,
6908,51,5,1,Days,1,1,0,0,Black or African American,,Male,15,,Group A
6908,52,3,1,Days,1,0,0,0,White,,Male,18,,
6908,53,5,1,Days,1,0,0,0,Hispanic,,Female,6,,
6908,54,6,1,Days,1,0,1,0,White,,Male,31,,Person E
6908,55,2,1,Days,1,1,0,0,Asian,,Male,Private,,Group E
6908,56,2,1,Days,1,1,0,0,Hispanic,,Male,Private,,Group D
6908,57,5,1,Days,1,0,1,0,Hispanic,,Male,12,,
6908,58,2,1,Days,1,1,0,0,White,,Female,Private,,Group E
6908,59,6,1,Days,1,1,0,0,White,,Male,3,,Group A
6908,60,1,1,Days,1,1,0,0,White,,Female,0,,Group D
8704,1,6,10,hours,1,1,0,0,asian,,female,0,,
8704,2,1,12,hours,1,1,0,0,asian,,female,14,,
8704,3,5,17,hours,1,0,0,0,white,,male,8,,
8704,4,2,54,minutes,1,1,0,0,black or African American,,female,2,,
8704,5,4,1,days,1,0,0,0,asian,,male,22,,
8704,6,5,16,hours,1,0,0,0,white,,male,8,,
8704,7,7,20,hours,1,0,0,0,asian,,male,29,,
8704,8,2,1,days,1,1,0,0,asian,,female,0,,
8704,9,6,3,days,1,0,0,0,white,,female,0,,
8704,10,1,1,days,1,1,0,0,asian,,male,0,,
8704,11,1,6,hours,1,1,0,0,asian,,male,0,,
8704,12,3,3,days,1,1,0,0,asian,,female,0,,
8704,13,1,19,hours,0,1,0,0,,,,,,
8704,14,1,12,hours,1,1,0,0,white,,female,0,,
8704,15,2,1,days,1,1,0,0,asian,,male,22,,
8704,16,4,1,days,1,1,0,0,asian,,male,0,,
8704,17,5,16,hours,1,1,0,0,white,,female,0,,
8704,18,1,2,days,1,1,0,0,asian,,female,14,,
8704,19,3,1,days,1,1,0,0,white,,male,0,,
8704,20,1,1,days,1,1,0,0,asian,,female,0,,
8704,21,1,2,days,1,1,0,0,asian,,female,0,,
8704,22,5,1,days,1,1,0,0,asian,,female,0,,
8704,23,1,1,days,0,1,0,0,,,,,,
8704,24,5,2,days,1,1,0,0,white,,female,0,,
8704,25,1,3,days,1,1,0,0,white,,female,0,,
8704,26,1,3,days,1,1,0,0,asian,,female,0,,
8704,27,4,2,days,1,1,0,0,hispanic,,female,0,,
8704,28,1,3,days,1,1,0,0,white,,female,0,,
8704,29,2,1,days,1,1,0,0,hispanic,,male,0,,
8704,30,4,6,days,1,1,0,0,white,,female,5,,
8704,31,1,2,days,1,1,0,0,black or African American,,male,0,,
8704,32,1,3,days,1,1,0,0,hispanic,,female,0,newsfeed ends,
8704,33,5,,,1,1,0,0,asian,,female,5,tried refreshing and only one new post came up,
2138,1,1,17,hours,0,1,0,0,,,,,,
2138,2,5,6,hours,0,1,0,0,,,,,,
2138,3,3,7,hours,1,1,0,0,white,,female,0,,
2138,4,2,17,hours,1,0,0,0,white,,female,9,,
2138,5,4,19,hours,1,0,0,0,white,,female,80,,
2138,6,4,6,hours,1,0,0,0,hispanic,white,female,31,,
2138,7,5,6,hours,1,0,0,0,white,,female,24,,
2138,8,4,17,hours,1,0,0,0,white,,female,24,,
2138,9,1,37,minutes,0,1,0,0,,,,,,
2138,10,1,,,0,1,0,0,,,,,suggessted,
2138,11,2,,,1,0,0,0,white,,female,57,,
2138,12,4,17,hours,1,0,0,0,white,,male,0,,
2138,13,4,4,hours,0,1,0,0,,,,,suggested,
2138,14,5,6,hours,1,0,0,0,white,,female,48,,
2138,15,5,6,hours,1,0,0,0,white,,female,70,,
2138,16,5,16,hours,1,0,0,0,white,,female,66,,
2138,17,2,3,hours,1,0,0,0,white,,male,75,,
2138,18,1,16,hours,1,0,0,0,white,,female,1,,
2138,19,1,4,minutes,1,0,0,0,white,,female,33,,
2138,20,6,,,1,0,0,0,white,,female,12,,
2138,21,3,,,0,1,0,0,,,,,,
2138,22,3,,,0,1,0,0,,,,,,
2138,23,1,,,0,1,0,0,,,,,,
2138,24,1,,,0,1,0,0,,,,,,
2138,25,4,3,minutes,1,0,0,0,white,,female,245,,
2138,26,2,,,0,1,0,0,,,,,suggested,
2138,27,3,,,1,1,0,0,asian,,female,0,,
2138,28,4,6,hours,0,1,0,0,,,,,,
2138,29,3,,,0,1,0,0,,,,,suggested,
2138,30,4,19,hours,1,0,0,0,white,,female,21,,
2138,31,3,,,0,1,0,0,,,,,,
2138,32,4,,,0,1,0,0,,,,,suggested,
2138,33,5,16,hours,1,0,0,0,white,,female,18,,
2138,34,6,,,1,1,0,0,asian,,female,0,,
2138,35,4,,,1,0,0,0,white,,female,12,,
2138,36,1,19,hours,1,0,0,0,white,,male,5,,
2138,37,2,18,hours,1,0,0,0,hispanic,,female,1,,
2138,38,2,21,hours,1,0,0,0,white,,female,4,,
2138,39,5,18,hours,1,0,0,0,black or African American,,female,8,,
2138,40,4,,,0,1,0,0,,,,,,
2138,41,2,20,hours,1,0,0,0,white,,female,11,,
2138,42,2,,,0,1,0,0,,,,,suggested,
2138,43,2,18,hours,1,0,0,0,white,,female,13,,
2138,44,2,6,hours,1,0,0,0,white,,female,11,,
2138,45,3,,,0,1,0,0,,,,,suggested,
2138,46,1,20,hours,1,0,0,0,white,,male,0,,
2138,47,4,16,hours,1,0,0,0,white,,female,15,,
2138,48,2,19,hours,1,0,0,0,white,,female,1,,
2138,49,4,18,hours,0,1,0,0,,,,,,
2138,50,4,,,0,1,0,0,,,,,,
2138,51,1,,,1,0,0,0,white,hispanic,male,57,,
2138,52,2,5,hours,1,0,0,0,white,,female,9,,
2138,53,2,,,1,0,0,0,white,,female,12,,
2138,54,1,18,hours,0,1,0,0,,,,,,
2138,55,2,,,1,0,0,0,white,,female,1,,
2138,56,4,,,1,0,0,0,,,male,31,,
2138,57,3,,,1,0,0,0,white,,female,58,,
2138,58,4,19,hours,0,1,0,0,,,,,,
2138,59,4,,,0,1,0,0,,,,,,
2138,60,4,,,1,0,0,0,white,,male,87,,
8086,1,5,,,0,1,0,0,,,,,,
8086,2,7,13,hours,0,1,0,0,,,,,,
8086,3,5,23,hours,0,1,0,0,,,,,,
8086,4,7,,,0,1,0,0,,,,,,
8086,5,6,13,hours,1,0,0,0,white,,female,,39,
8086,6,7,19,hours,1,0,0,0,black or African American,,female,,40,
8086,7,7,,,1,0,0,0,white,,female,,64,
8086,8,6,2,hours,0,1,0,0,,,,,,
8086,9,5,20,hours,1,1,0,0,asian,,female,,0,
8086,10,4,,,1,0,0,0,black or African American,,female,,7,
8086,11,5,49,minutes,0,1,0,0,,,,,,
8086,12,1,,,0,1,0,0,,,,,,
8086,13,3,1,hours,1,1,0,0,white,,male,,0,
8086,14,3,1,hours,1,1,0,0,white,,female,,0,
8086,15,3,,,1,0,0,0,white,,female,,2,
8086,16,6,,,1,0,0,0,white,,female,,39,
8086,17,2,,,1,0,0,0,hispanic,,female,,3,
8086,18,2,8,hours,1,1,0,0,hispanic,,male,,0,
8086,19,6,,,0,1,0,0,,,,,,
8086,20,7,,,0,1,0,0,,,,,,
8086,21,6,1,hours,0,1,0,0,,,,,,
8086,22,5,,,1,1,0,0,white,,male,,9,
8086,23,3,,,0,1,0,0,,,,,,
8086,24,1,,,0,1,0,0,,,,,,
8086,25,5,,,1,0,0,0,white,,male,,8,
8086,26,7,,,1,0,0,0,white,,female,,0,
8086,27,6,,,0,1,0,0,,,,,,
8086,28,3,,,1,0,0,0,white,,male,,18,
8086,29,3,22,hours,1,0,0,0,asian,,female,,16,
8086,30,4,19,hours,0,1,0,0,,,,,,
8086,31,3,1,hours,1,0,0,0,hispanic,,male,,23,
8086,32,6,,,1,0,0,0,hispanic,,male,,66,
8086,33,2,18,hours,1,0,0,0,asian,,female,,15,
8086,34,4,,,1,0,0,0,white,,male,,8,
8086,35,4,20,hours,1,1,0,0,white,,"fe,a;e",,0,
8086,36,7,,,0,1,0,0,,,,,,
8086,37,3,,,1,0,0,0,white,,female,,31,
8086,38,3,1,hours,1,1,0,0,white,,female,,0,
8086,39,4,19,hours,0,1,0,0,,,,,,
8086,40,3,,,0,1,0,0,,,,,,
8086,41,5,,,1,0,0,0,white,,female,,17,
8086,42,4,,,0,1,0,0,,,,,,
8086,43,3,19,hours,1,0,0,0,white,,female,,40,
8086,44,3,20,hours,1,0,0,0,white,,male,,8,
8086,45,3,,,1,0,0,0,white,,female,,17,
8086,46,4,23,hours,1,0,0,0,white,,male,,21,
8086,47,2,19,hours,1,0,0,0,white,,female,,4,
8086,48,3,,,0,1,0,0,,,,,,
8086,49,7,18,hours,1,0,0,0,black or African American,,female,,68,
8086,50,3,6,hours,1,0,1,0,white,,male,,18,
8086,51,3,,,0,1,0,0,,,,suggested,,
8086,52,2,,,1,0,0,0,white,,female,,20,
8086,53,4,14,hours,0,1,0,0,,,,,,
8086,54,6,2,hours,0,1,0,0,,,,,,
8086,55,3,21,hours,1,1,0,0,white,,female,,0,
8086,56,5,8,hours,1,1,0,0,black or African American,,female,,16,
8086,57,3,12,minutes,1,0,0,0,white,,female,,32,
8086,58,3,,,1,0,0,0,white,,female,,65,
8086,59,5,17,hours,1,0,0,0,white,,female,,58,
8086,60,4,,,1,0,0,0,hispanic,,female,,65,
8179,1,1,16,hours,0,1,0,0,,,,,,
8179,2,1,8,minutes,1,1,0,0,white,,female,,73,
8179,3,3,1,hours,1,1,0,0,black or African American,,female,,0,
8179,4,5,18,hours,1,1,0,0,asian,,female,,9,
8179,5,3,9,hours,1,1,0,0,white,,female,,0,
8179,6,1,,,0,1,0,0,,,,,,
8179,7,1,3,hours,1,1,0,0,white,,male,,0,
8179,8,1,,,1,0,0,0,white,,female,,20,
8179,9,6,,,0,1,0,0,,,,suggested,,
8179,10,2,18,hours,1,1,0,0,asian,,male,,0,
8179,11,2,19,minutes,0,1,0,0,,,,,0,
8179,12,1,,,1,1,0,0,white,,male,,0,
8179,13,7,21,hours,0,1,0,0,,,,,,
8179,14,5,,,0,1,0,0,,,,,,
8179,15,4,,,1,0,0,0,white,,male,,7,
8179,16,1,4,hours,1,0,0,0,white,,female,,7,
8179,17,2,12,hours,1,1,0,0,white,,male,,0,
8179,18,1,,,0,1,0,0,,,,,,
8179,19,3,,,0,1,0,0,,,,suggested,,
8179,20,1,12,hours,1,1,0,0,asian,,male,,0,
8179,21,1,4,hours,0,1,0,0,,,,,,
8179,22,4,4,hours,1,1,0,0,white,,female,,0,
8179,23,4,19,minutes,1,1,0,0,white,,female,,0,
8179,24,5,13,hours,0,1,0,0,,,,suggested,,
8179,25,5,,,0,1,0,0,,,,,,
8179,26,4,19,hours,0,1,0,0,,,,,,
8179,27,2,22,hours,0,1,0,0,,,,suggested,,
8179,28,3,,,0,1,0,0,,,,,,
8179,29,1,,,1,0,0,0,white,,female,,53,
8179,30,2,,,1,1,0,0,white,,female,,3,
8179,31,1,,,0,1,0,0,,,,suggested,,
8179,32,4,,,1,1,0,0,asian,,female,,0,
8179,33,1,,,1,1,0,0,white,,female,,0,
8179,34,1,,,0,1,0,0,,,,,,
8179,35,2,,,1,1,0,0,asian,,female,,0,
8179,36,1,4,minutes,1,1,0,0,white,,male,,0,
8179,37,1,,,0,1,0,0,,,,suggested,,
8179,38,4,,,1,1,0,0,white,,male,,0,
8179,39,1,,,1,0,0,0,black or African American,,female,,11,
8179,40,1,,,1,0,0,0,white,,female,,20,
8179,41,5,,,0,1,0,0,,,,suggested,,
8179,42,5,,,1,1,0,0,asian,,male,,2,
8179,43,4,,,1,1,0,0,white,,male,,3,
8179,44,3,,,0,1,0,0,,,,,,
8179,45,3,,,1,1,0,0,white,,female,,22,
8179,46,1,,,0,1,0,0,,,,suggested,,
8179,47,1,,,1,0,0,0,asian,,female,,215,
8179,48,1,21,hours,1,1,0,0,white,,female,,0,
8179,49,1,10,hours,0,1,0,0,,,,,,
8179,50,6,,,0,1,0,0,,,,suggested,,
8179,51,5,,,1,0,0,0,white,,female,,59,
8179,52,1,,,1,0,0,0,white,,male,,144,
8179,53,1,,,1,1,0,0,white,,female,,1,
8179,54,2,,,0,1,0,0,,,,suggested,,
8179,55,1,,,0,1,0,0,,,,,,
8179,56,3,,,1,1,0,0,white,,female,,5,
8179,57,2,,,1,0,0,0,white,,male,,15,
8179,58,4,3,minutes,0,1,0,0,,,,,,
8179,59,3,,,1,1,0,0,hispanic,,female,,0,
8179,60,5,17,hours,0,1,0,0,,,,suggested,,
7511,1,4,4,minutes,0,1,0,0,,,,,,
7511,2,1,1,minutes,1,0,0,0,white,,male,62,,
7511,3,2,13,minutes,1,0,0,0,white,,female,35,,
7511,4,1,17,hours,0,1,0,0,,,,,,
7511,5,4,3,hours,0,1,0,0,,,,,,
7511,6,4,,,0,1,0,0,,,,,,
7511,7,5,17,hours,1,0,0,0,white,,female,,10,
7511,8,5,6,hours,0,1,0,0,,,,,,
7511,9,4,1,fays,0,1,0,0,,,,suggested,,
7511,10,3,7,hours,1,1,0,0,white,,female,,0,
7511,11,3,3,hours,0,1,0,0,,,,,,
7511,12,3,17,hours,1,0,0,0,,,,suggested,,
7511,13,3,4,hours,1,0,0,0,black or African American,,female,,10,
7511,14,1,17,hours,1,0,0,0,white,,male,,0,
7511,15,1,46,minutes,1,0,0,0,white,,male,,7,
7511,16,3,3,days,0,1,0,0,,,,suggested,,
7511,17,4,5,hours,0,1,0,0,,,,,,
7511,18,4,5,hours,0,1,1,0,,,,,,
7511,19,3,2,hours,1,0,0,0,white,,female,,27,
7511,20,2,2,hours,1,0,0,0,white,,female,,9,
7511,21,6,2,hours,1,0,0,0,white,,female,,,
7511,22,6,,,0,1,0,0,,,,suggested,,
7511,23,1,2,days,1,0,1,0,white,,female,,19,
7511,24,2,6,hours,1,0,0,0,white,,female,,17,
7511,25,2,2,hours,0,1,0,0,,,,,,
7511,26,4,1,days,0,1,0,0,,,,suggested,,
7511,27,1,4,hours,1,0,0,0,hispanic,,female,,7,
7511,28,1,3,hours,1,0,0,0,white,,female,,55,
7511,29,1,2,days,0,1,0,0,,,,suggested,,
7511,30,1,2,days,1,0,0,0,white,,female,,4,
7511,31,4,1,hours,0,1,0,0,,,,suggested,,
7511,32,2,4,days,0,1,0,0,,,,suggested,,
7511,33,3,,,0,1,0,0,,,,,,
7511,34,1,,,0,1,0,0,,,,,,
7511,35,1,3,hours,1,0,0,0,hispanic,,female,,16,
7511,36,2,1,days,1,0,0,0,white,,female,,1,
7511,37,1,2,days,1,0,0,0,white,,female,,2,
7511,38,1,5,hours,1,0,0,0,white,,female,,16,
7511,39,6,2,hours,1,0,0,0,white,,female,,6,
7511,40,4,4,hours,0,1,0,0,,,,,,
7511,41,1,,,0,1,0,0,,,,,,
7511,42,1,,,0,1,0,0,,,,,,
7511,43,2,23,hours,1,0,0,0,white,,female,,0,
7511,44,1,,,0,1,0,0,,,,suggested,,
7511,45,6,3,hours,1,0,0,0,white,,female,,0,
7511,46,1,4,hours,1,0,0,0,hispanic,,male,,7,
7511,47,1,2,days,1,0,1,0,white,,female,,19,
7511,48,1,3,days,0,1,0,0,,,,suggested,,
7511,49,1,,,0,1,0,0,,,,,,
7511,50,1,52,minutes,0,1,0,0,,,,,,
7511,51,4,43,minutes,1,0,0,0,white,,female,,29,
7511,52,6,7,hours,0,1,0,0,,,,suggested,,
7511,53,1,,,0,1,0,0,,,,no more nf even after refreshing,,
7511,54,,,,,,,,,,,,,
7511,55,,,,,,,,,,,,,
7511,56,,,,,,,,,,,,,
7511,57,,,,,,,,,,,,,
7511,58,,,,,,,,,,,,,
7511,59,,,,,,,,,,,,,
7511,60,,,,,,,,,,,,,
6696,1,3,5,hours,1,0,0,0,asian,,female,,47,
6696,2,1,10,hours,1,0,0,0,white,,female,,18,
6696,3,2,,hours,1,0,0,0,white,,female,,47,
6696,4,3,10,hours,1,0,0,0,white,,male,,0,
6696,5,1,,,0,1,0,0,,,,,,
6696,6,4,,,0,1,1,0,,,,,,
6696,7,6,2,hours,0,1,0,0,,,,,,
6696,8,1,1,hours,1,1,0,0,white,,male,,0,
6696,9,2,10,hours,1,0,0,0,asian,,female,,0,
6696,10,1,11,hours,1,1,0,0,white,,female,,1,
6696,11,3,17,hours,1,0,0,0,asian,,female,,31,
6696,12,5,14,hours,1,0,0,0,white,,female,,8,
6696,13,7,,,1,0,0,0,white,,female,,0,
6696,14,5,,,1,0,1,0,white,,female,,0,
6696,15,1,10,hours,1,0,0,0,white,,female,,39,
6696,16,1,1,hours,1,0,0,0,asian,,female,,4,
6696,17,1,14,hours,1,0,0,0,asian,,male,,25,
6696,18,1,2,hours,1,0,0,0,black or African American,white,female,,5,
6696,19,1,2,minutes,1,1,0,0,white,,female,,0,
6696,20,7,12,hours,1,1,0,0,asian,,female,,0,
6696,21,1,,,1,0,0,0,asian,,female,,0,
6696,22,3,22,hours,1,0,0,0,asian,,female,,19,
6696,23,1,11,hours,1,1,0,0,asian,,male,,0,
6696,24,1,,,1,0,0,0,asian,,female,,0,
6696,25,1,17,hours,1,0,0,0,asian,,female,,0,
6696,26,1,17,hours,1,0,0,0,white,,female,,31,
6696,27,3,,,1,1,0,0,asian,,female,,0,
6696,28,1,9,hours,1,0,0,0,asian,,male,,22,
6696,29,1,22,hours,1,0,0,0,asian,,male,,30,
6696,30,1,10,hours,1,0,0,0,asian,,female,,0,
6696,31,1,10,hours,1,0,0,0,black or African American,,female,,38,
6696,32,1,49,minutes,1,1,0,0,asian,,female,,0,
6696,33,4,6,hours,1,0,0,0,white,,male,,1,
6696,34,1,11,hours,1,0,0,0,asian,,male,,2,
6696,35,6,17,hours,1,0,0,0,asian,,female,,0,
6696,36,5,,,1,0,0,1,asian,,female,,0,
6696,37,1,18,hours,1,0,0,0,white,,female,,31,
6696,38,1,10,hours,1,1,0,0,white,,female,,0,
6696,39,1,,,1,1,0,0,asian,,male,,0,
6696,40,1,,,1,0,0,0,black or African American,,male,,38,
6696,41,3,10,hours,1,0,0,0,asian,,female,,0,
6696,42,4,,,1,0,0,0,black or African American,,female,,38,
6696,43,3,15,hours,1,0,0,0,asian,,female,,0,
6696,44,6,,,1,0,0,0,asian,,female,,0,
6696,45,5,15,hours,1,0,0,0,asian,,female,,0,
6696,46,3,,,1,0,0,0,white,,male,,25,
6696,47,1,,,1,1,0,0,white,,female,,0,
6696,48,1,,,0,1,0,0,,,,,,
6696,49,4,,,1,0,0,0,asian,,female,,0,
6696,50,3,13,hours,1,0,0,0,asian,,female,,0,
6696,51,2,10,hours,1,1,0,0,white,,female,,0,
6696,52,4,,,1,0,0,0,asian,,female,,0,
6696,53,1,22,hours,1,1,0,0,asian,,male,,0,
6696,54,1,10,hours,1,0,0,0,asian,,female,,0,
6696,55,1,,,0,1,0,0,,,,,,
6696,56,1,,,0,1,0,0,,,,,,
6696,57,3,15,hours,1,0,0,0,asian,,female,,0,
6696,58,1,20,hours,1,1,0,0,white,,male,,0,
6696,59,1,15,hours,1,0,0,0,asian,,female,,0,
6696,60,1,,,1,1,0,0,black or African American,,female,,0,
3818,1,7,15,hours,1,0,0,0,asian,,male,,20,
3818,2,4,,,1,0,0,0,asian,,female,,10,
3818,3,3,,,1,0,0,0,asian,,female,,3,
3818,4,1,,,0,1,0,0,,,,,,
3818,5,1,9,hours,1,0,0,0,asian,,female,,4,
3818,6,2,,,0,1,0,0,asian,,female,,,
3818,7,2,1,hours,1,1,0,0,asian,,female,,0,
3818,8,1,1,hours,1,0,0,0,asian,,female,,15,
3818,9,1,12,hours,1,0,0,0,asian,,male,,1,
3818,10,1,,,0,1,0,0,,,,,,
3818,11,1,12,hours,1,0,0,0,asian,,female,,5,
3818,12,2,21,hours,0,1,0,0,,,,,,
3818,13,1,18,hours,1,1,0,0,asian,,female,,0,
3818,14,1,,,0,1,0,0,,,,,,
3818,15,1,,,0,1,0,0,,,,,,
3818,16,1,,,0,1,0,0,,,,,,
3818,17,2,,,1,1,0,0,hispanic,,male,,0,
3818,18,2,,,1,0,0,0,black or African American,,female,,25,
3818,19,1,,,1,0,0,0,asian,,female,,5,
3818,20,1,5,hours,1,0,0,0,asian,,",a;e",,1,
3818,21,1,12,hours,1,0,0,0,asian,,female,,2,
3818,22,1,1,hours,1,0,0,0,asian,,male,,15,
3818,23,1,,,0,1,0,0,,,,,,
3818,24,1,,,0,1,0,0,,,,,,
3818,25,1,,,0,1,0,0,,,,,,
3818,26,3,,,0,1,0,0,,,,,,
3818,27,2,21,hours,1,1,0,0,asian,,female,,0,
3818,28,1,22,hours,1,0,0,0,white,,female,,25,
3818,29,1,,,1,1,0,0,white,,male,,1,
3818,30,2,,,1,1,0,0,asian,,male,,1,
3818,31,1,,,1,0,0,0,white,,female,,25,
3818,32,1,,,1,1,0,0,asian,,female,,2,
3818,33,1,,,1,0,0,0,white,,female,,25,
3818,34,1,24,hours,1,0,0,0,asian,,female,,14,
3818,35,1,,,1,1,0,0,white,,female,,0,
3818,36,1,,,1,0,0,0,asian,,female,,6,
3818,37,1,,,0,1,0,0,,,,,,
3818,38,3,,,1,0,0,0,asian,,female,,17,
3818,39,1,3,hours,0,1,0,0,,,,,,
3818,40,3,1,hours,0,1,0,0,,,,,,
3818,41,1,,,1,0,0,0,asian,,male,,2,
3818,42,2,,,1,1,0,0,white,,male,,0,
3818,43,2,,,0,1,0,0,,,,,,
3818,44,1,,,1,0,0,0,asian,,female,,25,
3818,45,2,,,1,1,0,0,asian,,female,,0,
3818,46,1,,,1,0,0,0,asian,,female,,5,
3818,47,1,,,1,0,0,0,asian,,female,,0,
3818,48,2,,,1,1,0,0,asian,,female,,1,
3818,49,1,,,1,1,0,0,white,,male,,0,
3818,50,1,,,1,0,0,0,white,,female,,3,
3818,51,1,,,0,1,0,0,,,,,,
3818,52,3,,,0,1,0,0,,,,,,
3818,53,3,,,0,1,0,0,white,,female,,0,
3818,54,2,,,1,0,0,0,asian,,male,,10,
3818,55,3,,,1,0,0,0,white,,female,,25,
3818,56,1,,,1,0,1,0,white,,female,,0,
3818,57,1,,,1,0,0,0,asian,,female,,19,
3818,58,1,,,1,1,0,0,asian,,male,,0,
3818,59,1,,,1,0,0,0,white,,female,,25,
3818,60,2,,,0,1,0,0,,,,,,
