"","participant.id","nf.order","preference","post.tenure","tenure.units","human","nf.group","event","poster.nf.caste.ra","poster.nf.religion.ra","poster.nf.gender","nf.ra.notes","RA_id","date","study_start","study_end","subject_caste_RA","subject_religion_RA","subject_gender_RA","total_friends","Participant.State.of.Origin","Smartphone..y.n.","Notes","X","religion.in.group","gender.in.group"
"161",1136,46,7,"1","Days",0,1,NA,"","","","Tourist Helpline","UB","8/26","17:14","18:20","","hindu","male",856,"New Delhi, Delhi",0,"Pranshu","",FALSE,FALSE
"162",1136,47,2,"2","Hours",0,1,NA,"","","","Couchsurfing India- Muslim name post","UB","8/26","17:14","18:20","","hindu","male",856,"New Delhi, Delhi",0,"Pranshu","",FALSE,FALSE
"163",1136,48,7,"3","Days",1,0,NA,"","hindu","male","Anunay Sahay","UB","8/26","17:14","18:20","","hindu","male",856,"New Delhi, Delhi",0,"Pranshu","",TRUE,TRUE
"164",1136,49,7,"9","Hours",0,1,NA,"","","","Travel India- Temple","UB","8/26","17:14","18:20","","hindu","male",856,"New Delhi, Delhi",0,"Pranshu","",FALSE,FALSE
"165",1136,37,7,"9","Hours",0,1,NA,"","","","Tourist Helpline","UB","8/26","17:14","18:20","","hindu","male",856,"New Delhi, Delhi",0,"Pranshu","",FALSE,FALSE
"166",1136,38,7,"3","Hours",1,NA,NA,"general","hindu","male","Devdutt Pattnaik","UB","8/26","17:14","18:20","","hindu","male",856,"New Delhi, Delhi",0,"Pranshu","",TRUE,TRUE
"167",1136,39,6,"12","Minutes",1,NA,1,"not indian","","male","Tai Lopez","UB","8/26","17:14","18:20","","hindu","male",856,"New Delhi, Delhi",0,"Pranshu","",FALSE,TRUE
"168",1136,40,7,"9","Minutes",1,NA,NA,"","","","Khat Shyam Ji( Shyam Baba)","UB","8/26","17:14","18:20","","hindu","male",856,"New Delhi, Delhi",0,"Pranshu","",FALSE,FALSE
"169",1136,41,7,"11","Hours",0,1,NA,"","","","Backpacking Budget Travelling India","UB","8/26","17:14","18:20","","hindu","male",856,"New Delhi, Delhi",0,"Pranshu","",FALSE,FALSE
"170",1136,42,5,"3","Days",0,1,NA,"","","","Defense 360- Anti Conversion","UB","8/26","17:14","18:20","","hindu","male",856,"New Delhi, Delhi",0,"Pranshu","",FALSE,FALSE
"171",1136,43,4,"4","Minutes",1,0,0,"","","","Shivam Pal","UB","8/26","17:14","18:20","","hindu","male",856,"New Delhi, Delhi",0,"Pranshu","",FALSE,FALSE
"172",1136,44,7,"2","Days",0,1,NA,"","","","Backpacker and Travellers- India","UB","8/26","17:14","18:20","","hindu","male",856,"New Delhi, Delhi",0,"Pranshu","",FALSE,FALSE
"173",1136,53,7,"6","Hours",0,1,NA,"","","","Solo Travellers India","UB","8/26","17:14","18:20","","hindu","male",856,"New Delhi, Delhi",0,"Pranshu","",FALSE,FALSE
"174",1136,50,7,"1","Days",0,1,NA,"","","","Travel India ","UB","8/26","17:14","18:20","","hindu","male",856,"New Delhi, Delhi",0,"Pranshu","",FALSE,FALSE
"175",1136,51,2,"1","Hours",0,1,NA,"","","","Backpacking Budget Travelling India","UB","8/26","17:14","18:20","","hindu","male",856,"New Delhi, Delhi",0,"Pranshu","",FALSE,FALSE
"176",1136,52,7,"5","Hours",0,1,NA,"","","","Unofficial PMO India","UB","8/26","17:14","18:20","","hindu","male",856,"New Delhi, Delhi",0,"Pranshu","",FALSE,FALSE
"177",1136,54,7,"5","Days",0,1,NA,"","","","Incredible Himachal","UB","8/26","17:14","18:20","","hindu","male",856,"New Delhi, Delhi",0,"Pranshu","",FALSE,FALSE
"178",1136,55,1,"20","Minutes",0,1,NA,"","","","Backpacker and Travellers- India","UB","8/26","17:14","18:20","","hindu","male",856,"New Delhi, Delhi",0,"Pranshu","",FALSE,FALSE
"179",1136,56,1,"1","Minutes",0,1,NA,"","","","Brut India- Live India,  Sonia Gandhi, Congress 1","UB","8/26","17:14","18:20","","hindu","male",856,"New Delhi, Delhi",0,"Pranshu","",FALSE,FALSE
"180",1174,2,6,"38","Minutes",0,1,0,"","","","","AL","9/4","13:03","13:37","General","hindu","male",653,"Uttar Pradesh",0,"Saxena","",FALSE,FALSE
"181",1174,3,1,"1","Hours",1,1,0,"","hindu","female","Kar","AL","9/4","13:03","13:37","General","hindu","male",653,"Uttar Pradesh",0,"Saxena","",TRUE,FALSE
"182",1174,6,1,"7","Hours",1,1,0,"","muslim","male","","AL","9/4","13:03","13:37","General","hindu","male",653,"Uttar Pradesh",0,"Saxena","",FALSE,TRUE
"183",1174,7,5,"2","Hours",1,1,0,"","hindu","female","Biswas","AL","9/4","13:03","13:37","General","hindu","male",653,"Uttar Pradesh",0,"Saxena","",TRUE,FALSE
"184",1174,4,3,"19","Hours",1,1,0,"","","","","AL","9/4","13:03","13:37","General","hindu","male",653,"Uttar Pradesh",0,"Saxena","",FALSE,FALSE
"185",1174,5,6,"1","Hours",1,1,0,"","","","","AL","9/4","13:03","13:37","General","hindu","male",653,"Uttar Pradesh",0,"Saxena","",FALSE,FALSE
"186",1174,1,4,"2","Hours",1,0,0,"","hindu","male","Negi","AL","9/4","13:03","13:37","General","hindu","male",653,"Uttar Pradesh",0,"Saxena","",TRUE,TRUE
"187",1174,28,3,"3","Days",1,0,0,"","muslim","male","","AL","9/4","13:03","13:37","General","hindu","male",653,"Uttar Pradesh",0,"Saxena","",FALSE,TRUE
"188",1174,29,3,"2","Hours",1,1,0,"","hindu","female","Agrahari","AL","9/4","13:03","13:37","General","hindu","male",653,"Uttar Pradesh",0,"Saxena","",TRUE,FALSE
"189",1174,30,7,"3","Hours",1,0,0,"","","","","AL","9/4","13:03","13:37","General","hindu","male",653,"Uttar Pradesh",0,"Saxena","",FALSE,FALSE
"190",1174,31,6,"3","Days",1,0,0,"","hindu","male","Amitabh","AL","9/4","13:03","13:37","General","hindu","male",653,"Uttar Pradesh",0,"Saxena","",TRUE,TRUE
"191",1174,32,1,"13","Hours",1,1,0,"","","","","AL","9/4","13:03","13:37","General","hindu","male",653,"Uttar Pradesh",0,"Saxena","",FALSE,FALSE
"192",1174,33,7,"19","Hours",1,0,0,"","","","","AL","9/4","13:03","13:37","General","hindu","male",653,"Uttar Pradesh",0,"Saxena","",FALSE,FALSE
"193",1174,34,6,"3","Hours",1,0,0,"","","","","AL","9/4","13:03","13:37","General","hindu","male",653,"Uttar Pradesh",0,"Saxena","",FALSE,FALSE
"194",1174,35,5,"20","Hours",1,1,0,"","other","male","","AL","9/4","13:03","13:37","General","hindu","male",653,"Uttar Pradesh",0,"Saxena","",FALSE,TRUE
"195",1174,36,1,"2","Days",1,0,0,"","hindu","male","Singh","AL","9/4","13:03","13:37","General","hindu","male",653,"Uttar Pradesh",0,"Saxena","",TRUE,TRUE
"196",1174,37,7,"2","Hours",1,1,0,"","","","","AL","9/4","13:03","13:37","General","hindu","male",653,"Uttar Pradesh",0,"Saxena","",FALSE,FALSE
"197",1174,38,7,"3","Days",1,0,0,"","","","","AL","9/4","13:03","13:37","General","hindu","male",653,"Uttar Pradesh",0,"Saxena","",FALSE,FALSE
"198",1174,39,1,"2","Days",1,0,0,"other backward classes (obc)","hindu","female","","AL","9/4","13:03","13:37","General","hindu","male",653,"Uttar Pradesh",0,"Saxena","",TRUE,FALSE
"199",1174,40,5,"20","Hours",1,0,0,"","","","","AL","9/4","13:03","13:37","General","hindu","male",653,"Uttar Pradesh",0,"Saxena","",FALSE,FALSE
"200",1174,41,1,"3","Days",1,0,0,"","muslim","male","","AL","9/4","13:03","13:37","General","hindu","male",653,"Uttar Pradesh",0,"Saxena","",FALSE,TRUE
"201",1174,42,1,"3","Days",1,0,0,"general","hindu","female","","AL","9/4","13:03","13:37","General","hindu","male",653,"Uttar Pradesh",0,"Saxena","",TRUE,FALSE
"202",1174,43,3,"3","Days",1,0,0,"general","hindu","male","","AL","9/4","13:03","13:37","General","hindu","male",653,"Uttar Pradesh",0,"Saxena","",TRUE,TRUE
"203",1174,44,5,"1","Days",1,1,0,"","other","female","","AL","9/4","13:03","13:37","General","hindu","male",653,"Uttar Pradesh",0,"Saxena","",FALSE,FALSE
"204",1174,45,5,"2","Days",1,0,0,"","hindu","male","Negi","AL","9/4","13:03","13:37","General","hindu","male",653,"Uttar Pradesh",0,"Saxena","",TRUE,TRUE
"205",1174,46,5,"17","Hours",1,0,0,"","","","","AL","9/4","13:03","13:37","General","hindu","male",653,"Uttar Pradesh",0,"Saxena","",FALSE,FALSE
"206",1174,47,4,"2","Days",1,0,0,"","","","","AL","9/4","13:03","13:37","General","hindu","male",653,"Uttar Pradesh",0,"Saxena","",FALSE,FALSE
"207",1174,8,1,"7","Hours",0,1,0,"","","","","AL","9/4","13:03","13:37","General","hindu","male",653,"Uttar Pradesh",0,"Saxena","",FALSE,FALSE
"208",1174,9,5,"4","Hours",1,1,0,"","other","male","","AL","9/4","13:03","13:37","General","hindu","male",653,"Uttar Pradesh",0,"Saxena","",FALSE,TRUE
"209",1174,10,7,"15","Hours",1,1,0,"","","","","AL","9/4","13:03","13:37","General","hindu","male",653,"Uttar Pradesh",0,"Saxena","",FALSE,FALSE
"210",1174,11,1,"1","Days",0,1,0,"","","","","AL","9/4","13:03","13:37","General","hindu","male",653,"Uttar Pradesh",0,"Saxena","",FALSE,FALSE
"211",1174,12,1,"1","Days",1,0,0,"general","hindu","male","","AL","9/4","13:03","13:37","General","hindu","male",653,"Uttar Pradesh",0,"Saxena","",TRUE,TRUE
"212",1174,13,1,"2","Days",1,0,0,"other backward classes (obc)","hindu","female","","AL","9/4","13:03","13:37","General","hindu","male",653,"Uttar Pradesh",0,"Saxena","",TRUE,FALSE
"213",1174,14,6,"10","Hours",1,0,0,"","other","male","","AL","9/4","13:03","13:37","General","hindu","male",653,"Uttar Pradesh",0,"Saxena","",FALSE,TRUE
"214",1174,15,3,"2","Days",1,1,0,"","","","","AL","9/4","13:03","13:37","General","hindu","male",653,"Uttar Pradesh",0,"Saxena","",FALSE,FALSE
"215",1174,16,7,"15","Hours",1,1,0,"","","","","AL","9/4","13:03","13:37","General","hindu","male",653,"Uttar Pradesh",0,"Saxena","",FALSE,FALSE
"216",1174,17,7,"3","Days",1,1,0,"","","","","AL","9/4","13:03","13:37","General","hindu","male",653,"Uttar Pradesh",0,"Saxena","",FALSE,FALSE
"217",1174,18,4,"1","Days",1,1,0,"","","","","AL","9/4","13:03","13:37","General","hindu","male",653,"Uttar Pradesh",0,"Saxena","",FALSE,FALSE
"218",1174,19,5,"15","Hours",1,1,0,"","","","","AL","9/4","13:03","13:37","General","hindu","male",653,"Uttar Pradesh",0,"Saxena","",FALSE,FALSE
"219",1174,20,5,"2","Hours",1,1,0,"","","","","AL","9/4","13:03","13:37","General","hindu","male",653,"Uttar Pradesh",0,"Saxena","",FALSE,FALSE
"220",1174,21,4,"19","Minutes",1,1,0,"general","hindu","male","","AL","9/4","13:03","13:37","General","hindu","male",653,"Uttar Pradesh",0,"Saxena","",TRUE,TRUE
"221",1174,22,7,"2","Days",1,0,0,"general","hindu","male","","AL","9/4","13:03","13:37","General","hindu","male",653,"Uttar Pradesh",0,"Saxena","",TRUE,TRUE
"222",1174,23,7,"20","Hours",1,0,0,"general","hindu","female","","AL","9/4","13:03","13:37","General","hindu","male",653,"Uttar Pradesh",0,"Saxena","",TRUE,FALSE
"223",1174,24,1,"3","Days",1,1,0,"","","","","AL","9/4","13:03","13:37","General","hindu","male",653,"Uttar Pradesh",0,"Saxena","",FALSE,FALSE
"224",1174,25,6,"4","Days",1,1,0,"","","","","AL","9/4","13:03","13:37","General","hindu","male",653,"Uttar Pradesh",0,"Saxena","",FALSE,FALSE
"225",1174,26,6,"5","Days",1,0,0,"","other","male","","AL","9/4","13:03","13:37","General","hindu","male",653,"Uttar Pradesh",0,"Saxena","",FALSE,TRUE
"226",1174,27,5,"2","Hours",1,1,0,"","hindu","female","Biswas","AL","9/4","13:03","13:37","General","hindu","male",653,"Uttar Pradesh",0,"Saxena","",TRUE,FALSE
"227",1174,53,6,"3","Days",1,0,0,"","other","female","","AL","9/4","13:03","13:37","General","hindu","male",653,"Uttar Pradesh",0,"Saxena","",FALSE,FALSE
"228",1174,54,5,"2","Days",1,1,0,"","other","male","","AL","9/4","13:03","13:37","General","hindu","male",653,"Uttar Pradesh",0,"Saxena","",FALSE,TRUE
"229",1174,55,6,"19","Hours",1,1,0,"","","","","AL","9/4","13:03","13:37","General","hindu","male",653,"Uttar Pradesh",0,"Saxena","",FALSE,FALSE
"230",1174,56,1,"14","Hours",1,0,0,"general","hindu","male","","AL","9/4","13:03","13:37","General","hindu","male",653,"Uttar Pradesh",0,"Saxena","",TRUE,TRUE
"231",1174,57,2,"18","Hours",1,0,0,"","","","","AL","9/4","13:03","13:37","General","hindu","male",653,"Uttar Pradesh",0,"Saxena","",FALSE,FALSE
"232",1174,58,1,"16","Hours",1,1,0,"","muslim","male","","AL","9/4","13:03","13:37","General","hindu","male",653,"Uttar Pradesh",0,"Saxena","",FALSE,TRUE
"233",1174,59,1,"8","Hours",1,1,0,"","other","female","","AL","9/4","13:03","13:37","General","hindu","male",653,"Uttar Pradesh",0,"Saxena","",FALSE,FALSE
"234",1174,60,5,"53","Minutes",1,0,0,"","","","","AL","9/4","13:03","13:37","General","hindu","male",653,"Uttar Pradesh",0,"Saxena","",FALSE,FALSE
"235",1174,48,1,"12","Hours",1,0,0,"general","hindu","male","","AL","9/4","13:03","13:37","General","hindu","male",653,"Uttar Pradesh",0,"Saxena","",TRUE,TRUE
"236",1174,49,6,"2","Days",1,0,0,"","","","","AL","9/4","13:03","13:37","General","hindu","male",653,"Uttar Pradesh",0,"Saxena","",FALSE,FALSE
"237",1174,50,7,"2","Days",1,0,0,"","","","","AL","9/4","13:03","13:37","General","hindu","male",653,"Uttar Pradesh",0,"Saxena","",FALSE,FALSE
"238",1174,51,1,"30","Minutes",1,1,0,"","","","","AL","9/4","13:03","13:37","General","hindu","male",653,"Uttar Pradesh",0,"Saxena","",FALSE,FALSE
"239",1174,52,1,"58","Minutes",1,1,0,"","hindu","male","Birhade","AL","9/4","13:03","13:37","General","hindu","male",653,"Uttar Pradesh",0,"Saxena","",TRUE,TRUE
"240",1219,44,5,"5","Hours",1,0,0,"","hindu","female","Shihotra","SH","9/4","16:40","15:40","","hindu","male",636,"NCR - Delhi",1,"Khanal - last name","",TRUE,FALSE
"241",1219,45,1,"4","Days",1,0,0,"","hindu","male","Suggested Celebrity Page - Varun Pruthi","SH","9/4","16:40","15:40","","hindu","male",636,"NCR - Delhi",1,"Khanal - last name","",TRUE,TRUE
"242",1219,46,4,"23","Hours",1,0,0,"","hindu","female","Belbase","SH","9/4","16:40","15:40","","hindu","male",636,"NCR - Delhi",1,"Khanal - last name","",TRUE,FALSE
"243",1219,43,1,"22","Hours",1,0,0,"","hindu","female","Laxmi","SH","9/4","16:40","15:40","","hindu","male",636,"NCR - Delhi",1,"Khanal - last name","",TRUE,FALSE
"244",1219,48,5,"21","Hours",1,0,0,"","hindu","female","Belbase","SH","9/4","16:40","15:40","","hindu","male",636,"NCR - Delhi",1,"Khanal - last name","",TRUE,FALSE
"245",1219,49,1,"3","Days",0,0,0,"","","","Suggested Page - One Beat","SH","9/4","16:40","15:40","","hindu","male",636,"NCR - Delhi",1,"Khanal - last name","",FALSE,FALSE
"246",1219,50,7,"2","Days",0,0,0,"","","","Page","SH","9/4","16:40","15:40","","hindu","male",636,"NCR - Delhi",1,"Khanal - last name","",FALSE,FALSE
"247",1219,47,7,"1","Days",0,0,0,"","","","Suggested Page","SH","9/4","16:40","15:40","","hindu","male",636,"NCR - Delhi",1,"Khanal - last name","",FALSE,FALSE
"248",1219,56,5,"","",1,0,0,"","hindu","female","Dagar (commented on a post from 13th July, 9:30)","SH","9/4","16:40","15:40","","hindu","male",636,"NCR - Delhi",1,"Khanal - last name","",TRUE,FALSE
"249",1219,57,7,"1","Days",1,0,0,"","muslim","male","Haadi","SH","9/4","16:40","15:40","","hindu","male",636,"NCR - Delhi",1,"Khanal - last name","",FALSE,TRUE
"250",1219,58,5,"1","Days",1,0,0,"","muslim","female","Suggested Celebrity Page - Lana Rose","SH","9/4","16:40","15:40","","hindu","male",636,"NCR - Delhi",1,"Khanal - last name","",FALSE,FALSE
"251",1219,59,5,"8","Hours",1,0,0,"","hindu","male","Raghavendra","SH","9/4","16:40","15:40","","hindu","male",636,"NCR - Delhi",1,"Khanal - last name","",TRUE,TRUE
"252",1219,60,7,"1","Days",0,0,0,"","","","Suggested Page - Los Angeles Lakers","SH","9/4","16:40","15:40","","hindu","male",636,"NCR - Delhi",1,"Khanal - last name","",FALSE,FALSE
"253",1219,20,3,"23","Hours",0,0,0,"","","","Suggested Post - So Delhi","SH","9/4","16:40","15:40","","hindu","male",636,"NCR - Delhi",1,"Khanal - last name","",FALSE,FALSE
"254",1219,21,7,"2","Days",1,0,0,"","muslim","male","Haadi","SH","9/4","16:40","15:40","","hindu","male",636,"NCR - Delhi",1,"Khanal - last name","",FALSE,TRUE
"255",1219,22,7,"2","Days",1,0,0,"","hindu","male","Gairhe","SH","9/4","16:40","15:40","","hindu","male",636,"NCR - Delhi",1,"Khanal - last name","",TRUE,TRUE
"256",1219,51,1,"3","Days",0,0,0,"","","","Suggested Page","SH","9/4","16:40","15:40","","hindu","male",636,"NCR - Delhi",1,"Khanal - last name","",FALSE,FALSE
"257",1219,52,7,"2","Days",1,0,0,"","hindu","male","Khnl","SH","9/4","16:40","15:40","","hindu","male",636,"NCR - Delhi",1,"Khanal - last name","",TRUE,TRUE
"258",1219,53,5,"5","Hours",1,0,0,"not indian","other","male","Celebrity Page - Rick Lax","SH","9/4","16:40","15:40","","hindu","male",636,"NCR - Delhi",1,"Khanal - last name","",FALSE,TRUE
"259",1219,54,7,"4","Hours",1,0,0,"","hindu","female","Bhatt","SH","9/4","16:40","15:40","","hindu","male",636,"NCR - Delhi",1,"Khanal - last name","",TRUE,FALSE
"260",1219,55,1,"1","Hours",0,0,0,"","","","Suggested Page - TaisenGaming","SH","9/4","16:40","15:40","","hindu","male",636,"NCR - Delhi",1,"Khanal - last name","",FALSE,FALSE
"261",1219,1,7,"2","Hours",1,0,0,"","hindu","female","Khanal (friend commented on participant's post)","SH","9/4","16:40","15:40","","hindu","male",636,"NCR - Delhi",1,"Khanal - last name","",TRUE,FALSE
"262",1219,2,5,"18","Minutes",0,0,0,"","","","Suggested Page","SH","9/4","16:40","15:40","","hindu","male",636,"NCR - Delhi",1,"Khanal - last name","",FALSE,FALSE
"263",1219,3,7,"4","Minutes",1,0,0,"","muslim","male","Haadi","SH","9/4","16:40","15:40","","hindu","male",636,"NCR - Delhi",1,"Khanal - last name","",FALSE,TRUE
"264",1219,4,7,"1","Hours",1,0,0,"","muslim","male","Irani","SH","9/4","16:40","15:40","","hindu","male",636,"NCR - Delhi",1,"Khanal - last name","",FALSE,TRUE
"265",1219,5,3,"4","Days",0,0,0,"","","","Suggested Page - Marvel Studios","SH","9/4","16:40","15:40","","hindu","male",636,"NCR - Delhi",1,"Khanal - last name","",FALSE,FALSE
"266",1219,6,5,"18","Hours",1,0,0,"","hindu","male","Khanal (commented on another post)","SH","9/4","16:40","15:40","","hindu","male",636,"NCR - Delhi",1,"Khanal - last name","",TRUE,TRUE
"267",1219,7,4,"6","Hours",1,0,0,"","hindu","female","Gairhe","SH","9/4","16:40","15:40","","hindu","male",636,"NCR - Delhi",1,"Khanal - last name","",TRUE,FALSE
"268",1219,8,4,"1","Days",1,0,0,"","hindu","male","Prasad","SH","9/4","16:40","15:40","","hindu","male",636,"NCR - Delhi",1,"Khanal - last name","",TRUE,TRUE
"269",1219,9,1,"5","Days",1,0,0,"not indian","other","male","Suggested Page - Lexis Bill","SH","9/4","16:40","15:40","","hindu","male",636,"NCR - Delhi",1,"Khanal - last name","",FALSE,TRUE
"270",1219,10,4,"47","Minutes",1,0,0,"","other","male","Bishnu Belbase","SH","9/4","16:40","15:40","","hindu","male",636,"NCR - Delhi",1,"Khanal - last name","",FALSE,TRUE
"271",1219,11,2,"5","Days",1,0,0,"","hindu","female","Khanal","SH","9/4","16:40","15:40","","hindu","male",636,"NCR - Delhi",1,"Khanal - last name","",TRUE,FALSE
"272",1219,12,5,"10","Hours",1,0,0,"","hindu","male","Khanal","SH","9/4","16:40","15:40","","hindu","male",636,"NCR - Delhi",1,"Khanal - last name","",TRUE,TRUE
"273",1219,13,3,"1","Days",1,0,0,"","hindu","female","Bhusal","SH","9/4","16:40","15:40","","hindu","male",636,"NCR - Delhi",1,"Khanal - last name","",TRUE,FALSE
"274",1219,14,7,"2","Hours",1,0,0,"","hindu","male","Khnl","SH","9/4","16:40","15:40","","hindu","male",636,"NCR - Delhi",1,"Khanal - last name","",TRUE,TRUE
"275",1219,15,7,"2","Days",1,0,0,"","hindu","male","Verma","SH","9/4","16:40","15:40","","hindu","male",636,"NCR - Delhi",1,"Khanal - last name","",TRUE,TRUE
"276",1219,16,7,"1","Days",1,0,0,"","hindu","male","Kala","SH","9/4","16:40","15:40","","hindu","male",636,"NCR - Delhi",1,"Khanal - last name","",TRUE,TRUE
"277",1219,17,5,"1","Hours",1,0,0,"","hindu","male","Kapoor","SH","9/4","16:40","15:40","","hindu","male",636,"NCR - Delhi",1,"Khanal - last name","",TRUE,TRUE
"278",1219,18,5,"3","Days",1,0,0,"","hindu","male","Verma (2 friends shared the same post)","SH","9/4","16:40","15:40","","hindu","male",636,"NCR - Delhi",1,"Khanal - last name","",TRUE,TRUE
"279",1219,19,5,"3","Days",1,0,0,"","hindu","male","Verma (different person - same as above)","SH","9/4","16:40","15:40","","hindu","male",636,"NCR - Delhi",1,"Khanal - last name","",TRUE,TRUE
"280",1219,33,5,"16","Hours",1,0,0,"","hindu","male","Verma","SH","9/4","16:40","15:40","","hindu","male",636,"NCR - Delhi",1,"Khanal - last name","",TRUE,TRUE
"281",1219,34,1,"6","Hours",1,0,0,"","hindu","female","Bhattarai","SH","9/4","16:40","15:40","","hindu","male",636,"NCR - Delhi",1,"Khanal - last name","",TRUE,FALSE
"282",1219,35,5,"3","Hours",1,0,0,"","other","male","Bishnu Belbase","SH","9/4","16:40","15:40","","hindu","male",636,"NCR - Delhi",1,"Khanal - last name","",FALSE,TRUE
"283",1219,23,7,"19","Days",1,0,0,"not indian","other","male","Suggested Page - Simon Wilson. Aug 16, 21:30","SH","9/4","16:40","15:40","","hindu","male",636,"NCR - Delhi",1,"Khanal - last name","",FALSE,TRUE
"284",1219,24,5,"3","Hours",1,0,0,"","hindu","male","Prasad","SH","9/4","16:40","15:40","","hindu","male",636,"NCR - Delhi",1,"Khanal - last name","",TRUE,TRUE
"285",1219,25,7,"1","Hours",0,0,0,"","","","Page - FC Barcelona","SH","9/4","16:40","15:40","","hindu","male",636,"NCR - Delhi",1,"Khanal - last name","",FALSE,FALSE
"286",1219,26,5,"1","Days",1,0,0,"","hindu","female","Hya (commented on another post)","SH","9/4","16:40","15:40","","hindu","male",636,"NCR - Delhi",1,"Khanal - last name","",TRUE,FALSE
"287",1219,27,7,"1","Days",1,0,0,"","hindu","male","Khnl","SH","9/4","16:40","15:40","","hindu","male",636,"NCR - Delhi",1,"Khanal - last name","",TRUE,TRUE
"288",1219,28,2,"46","Minutes",0,0,0,"","","","Suggested Page - ABP News","SH","9/4","16:40","15:40","","hindu","male",636,"NCR - Delhi",1,"Khanal - last name","",FALSE,FALSE
"289",1219,29,5,"1","Days",1,0,0,"","muslim","male","Saqib","SH","9/4","16:40","15:40","","hindu","male",636,"NCR - Delhi",1,"Khanal - last name","",FALSE,TRUE
