participant_id,order,familiarity (1-7),mutual_friends,race_RA_1,race_RA_2,gender,Notes,,manual_diag
5529,38,1,1,,,,"Unidentifiable ""West Ridge Chamber of Commerce""",,0
5529,39,7,12,White,,Female,,,0
5529,40,1,1,White,,Female,,,0
5529,41,1,2,White,,Male,,,0
5529,42,3,18,White,,Female,,,0
5529,43,1,2,Black or African American,,Female,,,0
5529,44,1,5,Asian,,Male,,,0
5529,45,1,5,Asian,,Male,,,0
5529,46,7,3,White,,Male,,,0
5529,47,1,8,White,,Female,,,0
5529,48,1,3,Black or African American,,Male,,,0
5529,49,1,5,Black or African American,,Female,,,0
5529,50,1,13,Black or African American,White,Non-binary,,,0
5529,51,7,2,Black or African American,,Male,Participant said they know the person in photo by different name,,0
5529,52,4,5,White,,Female,,,0
5529,53,7,20,White,,Female,,,0
5529,54,1,0,Hispanic,,Male,,,0
5529,55,2,25,White,,Male,,,0
5529,56,1,2,Black or African American,,Male,,,0
5529,57,1,1,,,,"Unidentifiable ""Shapiro Outletstore""",,0
5529,58,1,6,Black or African American,,Male,,,0
5529,59,1,1,Black or African American,,Male,,,0
5529,60,1,0,Black or African American,,Female,,,0
7217,1,1,8,White,,Male,,,0
7217,2,3,29,Asian,,Female,,,0
7217,3,4,33,Hispanic,,Female,,,0
7217,4,5,24,Asian,,Female,Added,,0
7217,5,4,11,White,,Female,,,0
7217,6,4,9,White,,Female,,,0
7217,7,1,19,White,,Female,,,0
7217,8,4,39,White,,Male,,,0
7217,9,6,11,Asian,,Female,Added,,0
7217,10,5,17,White,,Female,Added,,0
7217,11,4,54,White,,Female,,,0
7217,12,4,19,White,,Female,,,0
7217,13,3,36,White,,Male,,,0
7217,14,4,9,Black or African American,,Male,,,0
7217,15,3,33,White,,Male,,,0
7217,16,1,1,,,,Unidentifiable,,0
7217,17,5,33,Asian,,Male,,,0
7217,18,6,35,Asian,,Female,,,0
7217,19,5,54,White,,Female,,,0
7217,20,5,32,White,,Male,,,0
7217,21,6,57,Asian,,Female,Added,,0
7217,22,3,47,Asian,,Female,,,0
7217,23,4,34,Asian,,Female,,,0
7217,24,1,14,White,Asian,Male,,,0
7217,25,3,19,White,,Male,,,0
7217,26,5,11,Asian,,Female,,,0
7217,27,7,15,Asian,,Male,,,0
7217,28,5,24,White,,Female,,,0
7217,29,4,55,White,,Male,,,0
7217,30,6,58,Asian,,Male,,,0
7217,31,1,45,Asian,,Female,,,0
7217,32,6,30,White,,Male,,,0
7217,33,5,22,White,,Female,,,0
7217,34,5,29,White,,Male,,,0
7217,35,3,15,Asian,,Female,,,0
7217,36,5,26,Asian,,Female,Added,,0
7217,37,4,13,Hispanic,,Female,,,0
7217,38,4,40,Asian,,Male,,,0
7217,39,5,19,White,,Female,,,0
7217,40,1,3,White,,Female,,,0
7217,41,1,18,Asian,,Female,,,0
7217,42,4,15,White,,Male,,,0
7217,43,5,43,White,Asian,Male,,,0
7217,44,4,56,Asian,,Female,,,0
7217,45,5,7,White,,Male,,,0
7217,46,1,20,Hispanic,,Female,,,0
7217,47,1,26,Asian,,Female,,,0
7217,48,1,18,Hispanic,,Female,,,0
7217,49,2,23,Black or African American,,Female,,,0
7217,50,5,61,Black or African American,,Female,,,0
7217,51,4,24,Asian,,Female,,,0
7217,52,3,31,Black or African American,,Female,,,0
7217,53,1,35,Hispanic,,Female,,,0
7217,54,2,32,Black or African American,,Female,,,0
7217,55,1,24,Black or African American,White,Female,,,0
7217,56,4,50,Hispanic,,Female,,,0
7217,57,5,45,Hispanic,,Male,,,0
7217,58,6,19,White,,Female,,,0
7217,59,4,49,White,,Male,,,0
7217,60,4,45,White,Hispanic,Male,,,0
3959,1,7,7,Black or African American,,Male,,,0
3959,2,7,22,Black or African American,,Female,,,0
3959,3,2,137,White,,Female,,,0
3959,4,5,84,White,,Female,,,0
3959,5,6,8,White,,Female,,,0
3959,6,3,6,Black or African American,Asian,Female,,,0
3959,7,1,1,White,,Female,,,0
3959,8,4,1,Asian,,Female,,,0
3959,9,1,6,Hispanic,,Female,,,0
3959,10,6,0,Black or African American,,Female,,,0
3959,11,6,0,Asian,White,Male,,,0
3959,12,5,1,Asian,,Female,,,0
3959,13,1,5,Asian,,Male,,,0
3959,14,1,5,White,,Female,,,0
3959,15,5,3,Asian,,Female,,,0
3959,16,1,0,,,,Unidentifiable,,0
3959,17,1,6,Asian,,Female,,,0
3959,18,6,12,Asian,,Male,,,0
3959,19,6,3,Asian,,Male,,,0
3959,20,1,4,Asian,,Male,,,0
3959,21,1,75,Asian,,Male,,,0
3959,22,7,23,Asian,,Female,,,0
3959,23,3,34,Asian,,Female,,,0
3959,24,1,5,Asian,,Male,,,0
3959,25,6,1,Asian,,Male,,,0
3959,26,3,1,Hispanic,,Female,,,0
3959,27,4,4,White,,Female,,,0
3959,28,4,0,Asian,,Female,,,0
3959,29,5,210,White,,Female,,,0
3959,30,5,162,Hispanic,,Female,,,0
3959,31,4,180,White,,Female,,,0
3959,32,1,5,Asian,,Female,,,0
3959,33,7,34,White,,Female,,,0
3959,34,1,3,Asian,,Female,,,0
3959,35,2,2,Hispanic,,Male,,,0
3959,36,4,3,Asian,,Male,,,0
3959,37,4,3,Asian,,Male,,,0
3959,38,1,5,Asian,,Female,,,0
3959,39,7,79,,,,Unidentifiable,,0
3959,40,1,0,Asian,,Female,,,0
3959,41,1,0,Asian,,Female,,,0
3959,42,1,9,Asian,,Female,,,0
3959,43,6,17,Asian,,Female,,,0
3959,44,2,7,White,,Male,,,0
3959,45,1,2,White,,Male,,,0
3959,46,1,6,White,,Female,,,0
3959,47,1,1,White,,Female,,,0
3959,48,2,3,Asian,,Female,,,0
3959,49,6,2,White,,Female,,,0
3959,50,2,6,Asian,,Female,,,0
3959,51,1,4,Asian,,Female,,,0
3959,52,4,129,Asian,,Female,,,0
3959,53,1,2,White,,Female,,,0
3959,54,1,47,White,,Male,,,0
3959,55,1,1,Black or African American,,Female,,,0
3959,56,3,6,Black or African American,,Male,,,0
3959,57,1,0,Asian,,Male,,,0
3959,58,3,198,White,,Female,,,0
3959,59,3,114,White,,Female,,,0
3959,60,5,219,White,,Female,,,0
4788,1,2,60,White,,Male,,,0
4788,2,3,46,White,,Male,,,0
4788,3,4,13,White,,Male,,,0
4788,4,1,9,White,,Female,,,0
4788,5,1,47,White,,Female,,,0
4788,6,1,40,White,,Female,,,0
4788,7,4,34,Asian,,Male,,,0
4788,8,1,0,White,,Male,,,0
4788,9,7,23,Asian,,Male,Added,,0
4788,10,7,1,Asian,,Male,Added,,0
4788,11,1,6,White,,Female,,,0
4788,12,5,60,Asian,,Male,Added,,0
4788,13,2,38,Asian,,Male,,,0
4788,14,2,15,Asian,,Female,,,0
4788,15,7,17,White,,Male,Added,,0
4788,16,1,8,White,,Male,,,0
4788,17,1,32,White,,Female,,,0
4788,18,1,58,Asian,,Female,,,0
4788,19,1,15,Asian,,Male,,,0
4788,20,5,19,Asian,,Male,Added,,0
4788,21,6,230,White,,Male,Added,,0
4788,22,1,4,White,,Male,,,0
4788,23,5,55,White,,Male,,,0
4788,24,1,13,White,,Male,,,0
4788,25,1,15,White,,Male,,,0
4788,26,1,17,Asian,,Male,,,0
4788,27,1,29,Asian,,Male,,,0
4788,28,3,54,Asian,,Female,,,0
4788,29,1,63,Asian,,Male,,,0
4788,30,1,26,Asian,,Male,,,0
4788,31,1,38,Asian,,Female,,,0
4788,32,6,181,Asian,,Male,Added,,0
4788,33,1,23,Asian,,Male,,,0
4788,34,1,25,White,,Male,,,0
4788,35,7,6,White,,Female,Added,,0
4788,36,1,65,Asian,,Female,,,0
4788,37,2,25,White,,Male,,,0
4788,38,4,25,Asian,,Male,,,0
4788,39,1,20,Asian,,Female,,,0
4788,40,1,1,Asian,,Male,,,0
4788,41,4,6,White,,Male,,,0
4788,42,1,17,,,,Unidentifiable,,0
4788,43,1,4,Asian,,Male,,,0
4788,44,1,23,White,,Male,,,0
4788,45,1,26,Black or African American,,Female,,,0
4788,46,1,58,Asian,,Male,,,0
4788,47,1,15,Asian,,Male,,,0
4788,48,3,216,Asian,,Male,,,0
4788,49,7,13,White,,Female,Added,,0
4788,50,3,44,White,,Male,,,0
4788,51,1,28,White,,Male,,,0
4788,52,2,18,Asian,,Female,,,0
4788,53,1,20,White,,Male,,,0
4788,54,3,37,White,,Male,,,0
4788,55,7,11,,,,Unidentifiable; Added,,0
4788,56,1,45,Asian,,Male,,,0
4788,57,1,19,White,,Male,,,0
4788,58,1,5,Asian,,Male,,,0
4788,59,7,5,White,,Male,Added,,0
4788,60,5,292,White,,Male,"Participant knew a LOT of people past 60, didn't add but still",,0
8552,1,1,1,,,Female,no photo,,0
8552,2,3,4,Hispanic,,Female,,,0
8552,3,4,24,White,,Female,,,0
8552,4,7,7,White,,Female,,,0
8552,5,5,9,White,,Female,,,0
8552,6,1,7,White,Hispanic,Male,,,0
8552,7,1,2,White,,Female,,,0
8552,8,1,1,White,,Female,Turkish,,0
8552,9,1,1,White,Hispanic,Female,,,0
8552,10,1,0,,,Female,no photo,,0
8552,11,6,1,Hispanic,,Male,,,0
8552,12,1,13,White,,Male,,,0
8552,13,1,10,Black or African American,,Male,,,0
8552,14,5,14,White,,Female,,,0
8552,15,5,2,White,,Female,,,0
8552,16,5,5,White,,Male,,,0
8552,17,1,0,White,,Male,,,0
8552,18,7,3,White,,Male,,,0
8552,19,1,11,Asian,,Female,,,0
8552,20,5,5,White,,Female,,,0
8552,21,5,15,White,,Female,,,0
8552,22,1,1,Asian,Hawaiian Native or Pacific Islander,Female,,,0
8552,23,1,5,White,,Female,,,0
8552,24,1,7,White,,Male,,,0
8552,25,6,0,White,,Female,,,0
8552,26,1,1,Black or African American,,Female,,,0
8552,27,7,69,Black or African American,,Female,,,0
8552,28,7,1,,,,Workroom Colum,,0
8552,29,2,8,White,Hispanic,Male,,,0
8552,30,1,2,Black or African American,,Female,,,0
8552,31,2,77,White,,Female,,,0
8552,32,2,72,White,,Female,,,0
8552,33,2,83,Hispanic,,Female,,,0
8552,34,1,69,White,,Female,,,0
8552,35,2,32,White,,Female,,,0
8552,36,1,2,White,,Male,,,0
8552,37,1,7,White,,Female,Pakistani,,0
8552,38,4,77,White,,Female,,,0
8552,39,1,3,Black or African American,,Female,appeared twice,,0
8552,40,2,71,Black or African American,,Female,,,0
8552,41,7,3,White,,Female,,,0
8552,42,1,9,,,,Candor Arts,,0
8552,43,5,7,White,,Male,,,0
8552,44,7,70,Black or African American,,Male,,,0
8552,45,5,,White,,Female,,,0
8552,46,2,21,Asian,,Male,,,0
8552,47,1,61,Hispanic,,Female,,,0
8552,48,7,6,White,,Male,,,0
8552,49,2,2,Black or African American,,Male,,,0
8552,50,2,97,White,Hispanic,Female,,,0
8552,51,3,9,White,,Male,,,0
8552,52,4,16,White,,Female,,,0
8552,53,1,7,White,,Female,,,0
8552,54,1,10,White,,Male,,,0
8552,55,1,55,White,,Female,,,0
8552,56,3,49,Hispanic,,Female,,,0
8552,57,2,69,White,Hispanic,Male,,,0
8552,58,7,18,White,,Male,,,0
8552,59,1,1,White,,Male,,,0
8552,60,1,5,White,,Female,,,0
8091,1,7,13,White,,Female,,,0
8091,2,7,13,White,Hispanic,Female,,,0
8091,3,5,9,White,,Female,,,0
8091,4,5,9,White,,Female,,,0
8091,5,5,9,White,,Female,,,0
8091,6,7,15,White,,Male,,,0
8091,7,1,4,White,,Female,,,0
8091,8,1,2,White,,Female,,,0
8091,9,7,13,White,,Female,,,0
8091,10,7,14,White,,Female,,,0
8091,11,1,9,White,,Female,,,0
8091,12,5,20,White,,Female,,,0
8091,13,7,7,White,,Male,,,0
8091,14,1,9,White,,Female,,,0
8091,15,4,12,White,,Female,,,0
8091,16,1,9,White,,Female,,,0
8091,17,7,5,White,,Female,,,0
8091,18,7,2,Asian,,Female,,,0
8091,19,5,7,White,,Female,,,0
8091,20,3,9,White,,Female,,,0
8091,21,7,9,White,,Female,,,0
8091,22,5,4,White,,Male,,,0
8091,23,5,7,Black or African American,,Male,,,0
8091,24,7,7,White,,Female,,,0
8091,25,7,4,White,,Female,,,0
8091,26,7,4,White,,Female,friended,,0
8091,27,5,6,White,,Female,,,0
8091,28,1,1,White,,Male,,,0
8091,29,3,46,White,,Female,,,0
8091,30,5,6,White,,Female,,,0
8091,31,1,6,White,,Female,,,0
8091,32,1,60,White,,Male,,,0
8091,33,1,1,White,,Female,,,0
8091,34,5,4,White,,Female,,,0
8091,35,1,5,White,,Female,,,0
8091,36,1,8,White,,Female,,,0
8091,37,1,3,White,,Male,,,0
8091,38,1,7,White,,Female,,,0
8091,39,1,8,White,,Female,,,0
8091,40,1,92,White,,Female,,,0
8091,41,7,3,Black or African American,,Female,,,0
8091,42,5,4,Hispanic,,Female,,,0
8091,43,1,1,White,,Female,,,0
8091,44,1,6,White,,Female,,,0
8091,45,5,36,Hispanic,,Male,,,0
8091,46,1,4,White,,Female,,,0
8091,47,5,7,White,,Female,,,0
8091,48,5,6,White,,Female,,,0
8091,49,1,7,White,,Female,,,0
8091,50,3,6,White,,Female,,,0
8091,51,3,10,White,,Female,,,0
8091,52,1,29,White,,Male,,,0
8091,53,1,4,White,,Male,,,0
8091,54,5,114,Black or African American,,Female,,,0
8091,55,1,6,Hispanic,White,Female,,,0
8091,56,1,21,Black or African American,,Female,,,0
8091,57,1,114,White,,Female,,,0
8091,58,1,48,Black or African American,,Female,,,0
8091,59,5,6,Black or African American,,Female,,,0
8091,60,5,4,White,,Male,,,0
1260,1,2,1,White,,Male,,,0
1260,2,6,8,Asian,,Female,,,0
1260,3,6,8,White,,Female,,,0
1260,4,1,3,Black or African American,,Female,,,0
1260,5,1,1,Black or African American,,Female,,,0
1260,6,7,9,White,,Male,,,0
1260,7,7,7,Black or African American,,Female,,,0
1260,8,6,2,,,,Unidentifiable,,0
1260,9,1,2,Black or African American,,Female,,,0
1260,10,1,1,Black or African American,,Male,,,0
1260,11,1,3,White,,Female,,,0
1260,12,1,5,Black or African American,,Male,,,0
1260,13,3,3,Black or African American,,Female,,,0
1260,14,1,2,Black or African American,,Female,,,0
1260,15,1,2,White,,Female,,,0
1260,16,1,2,Black or African American,,Male,,,0
1260,17,1,2,Black or African American,,Female,,,0
1260,18,1,0,Asian,,Male,,,0
1260,19,3,2,Asian,,Male,,,0
1260,20,3,1,White,,Female,,,0
1260,21,1,3,Black or African American,,Female,,,0
1260,22,1,0,Asian,,Female,,,0
1260,23,1,3,Hispanic,,Male,,,0
1260,24,1,0,Black or African American,,Male,,,0
1260,25,1,0,,,,"Unidentifiable ""Tumblewwed comic""",,0
1260,26,1,3,Black or African American,,Male,,,0
1260,27,1,0,,,,"Unidentifiable ""Thrifted Planter""",,0
1260,28,1,2,Black or African American,Asian,Male,,,0
1260,29,1,0,Hispanic,,Female,,,0
1260,30,1,0,Black or African American,,Female,,,0
1260,31,7,1,White,,Male,Added,,0
1260,32,5,5,Hispanic,,Male,,,0
1260,33,1,3,Black or African American,,Female,,,0
1260,34,7,10,White,,Male,,,0
1260,35,6,8,Hispanic,,Male,,,0
1260,36,1,3,Black or African American,,Female,,,0
1260,37,1,1,White,,Male,,,0
1260,38,6,3,White,,Female,,,0
1260,39,1,1,Hispanic,,Female,,,0
1260,40,6,3,Black or African American,,Female,,,0
1260,41,1,0,White,,Male,,,0
1260,42,1,0,Black or African American,,Male,,,0
1260,43,1,0,,,,"Unidentifiable ""Sophia Center""",,0
1260,44,1,0,Black or African American,,Male,,,0
1260,45,1,1,White,,Female,,,0
1260,46,1,6,Black or African American,,Male,,,0
1260,47,1,0,,,,Unidentifiable,,0
1260,48,6,2,Black or African American,,Male,,,0
1260,49,5,0,Black or African American,,Male,,,0
1260,50,1,1,Black or African American,,Female,,,0
1260,51,1,1,White,,Female,,,0
1260,52,3,5,Black or African American,,Male,,,0
1260,53,4,8,Black or African American,,Male,,,0
1260,54,1,5,Black or African American,,Female,,,0
1260,55,1,3,Black or African American,,Male,,,0
1260,56,1,5,Black or African American,,Female,,,0
1260,57,4,3,Black or African American,,Male,,,0
1260,58,1,3,Black or African American,,Female,,,0
1260,59,1,4,White,,Male,,,0
1260,60,1,1,White,,Male,,,0
9276,1,5,2,Asian,,Female,,,0
9276,2,1,7,White,,Female,,,0
9276,3,2,8,Asian,,Male,,,0
9276,4,2,14,Black or African American,,Female,,,0
9276,5,1,1,White,,Female,,,0
9276,6,1,21,Hispanic,,Female,,,0
9276,7,1,10,Hispanic,,Male,,,0
9276,8,1,0,Asian,,Female,,,0
9276,9,1,7,Asian,,Male,,,0
9276,10,1,18,Black or African American,,Female,,,0
9276,11,2,24,White,,Female,,,0
9276,12,2,37,White,,Female,,,0
9276,13,1,8,White,,Female,,,0
9276,14,5,1,White,,Male,,,0
9276,15,2,4,Hispanic,,Female,,,0
9276,16,1,2,Asian,,Male,,,0
9276,17,1,3,Asian,,Female,,,0
9276,18,1,24,Hispanic,,Female,,,0
9276,19,1,2,White,,Male,,,0
9276,20,1,2,Asian,,Female,,,0
9276,21,1,90,White,Hispanic,Female,,,0
9276,22,3,6,White,,Male,,,0
9276,23,1,3,White,,Female,,,0
9276,24,1,3,Hispanic,,Female,,,0
9276,25,2,95,Black or African American,,Male,,,0
9276,26,1,5,White,,Female,,,0
9276,27,1,19,White,,Male,,,0
9276,28,1,86,Hispanic,,Female,"Clicked on her profile, started from the top",,0
9276,29,4,25,Hispanic,,Female,,,0
9276,30,1,1,Asian,,Female,,,0
9276,31,1,12,Hispanic,,Male,,,0
9276,32,4,23,White,,Female,,,0
9276,33,1,7,White,,Female,,,0
9276,34,1,3,Asian,,Female,,,0
9276,35,1,5,Black or African American,,Male,,,0
9276,36,1,8,Hispanic,,Male,,,0
9276,37,1,5,White,,Male,,,0
9276,38,1,16,White,,Female,,,0
9276,39,1,2,White,,Female,,,0
9276,40,1,1,White,,Female,,,0
9276,41,1,3,Asian,,Male,,,0
9276,42,1,5,Asian,,Female,,,0
9276,43,1,1,,,,Unidentifiable,,0
9276,44,1,10,White,,Female,,,0
9276,45,1,54,White,,Male,,,0
9276,46,4,2,White,,Female,,,0
9276,47,1,3,White,,Male,,,0
9276,48,1,111,White,,Male,,,0
9276,49,1,4,Asian,,Female,,,0
9276,50,1,3,Asian,,Female,,,0
9276,51,3,146,White,,Male,,,0
9276,52,1,0,Asian,,Female,,,0
9276,53,1,83,Asian,White,Female,,,0
9276,54,2,95,White,,Male,,,0
9276,55,1,6,Asian,,Male,,,0
9276,56,1,77,Asian,,Male,,,0
9276,57,1,17,Black or African American,,Female,,,0
9276,58,2,73,Hispanic,,Female,,,0
9276,59,1,7,White,,Female,,,0
9276,60,1,1,Asian,,Female,,,0
3560,1,2,85,asian,,female,,,0
3560,2,1,51,asian,,male,,,0
3560,3,2,3,white,,male,,,0
3560,4,5,71,asian,,male,,,0
3560,5,1,38,white,,male,,,0
3560,6,5,78,asian,,male,,,0
3560,7,1,66,asian,,male,,,0
3560,8,2,39,asian,,female,,,0
3560,9,2,72,asian,,female,,,0
3560,10,3,65,asian,,female,,,0
3560,11,1,2,white,,female,,,0
3560,12,1,73,asian,,male,,,0
3560,13,1,55,white,,male,,,0
3560,14,2,56,white,,male,,,0
3560,15,1,2,asian,,male,,,0
3560,16,2,102,asian,,female,,,0
3560,17,1,55,asian,,female,,,0
3560,18,2,75,asian,,female,,,0
3560,19,1,50,white,,male,,,0
3560,20,1,49,asian,,female,,,0
3560,21,1,5,white,,male,,,0
3560,22,1,6,white,,male,,,0
3560,23,2,96,asian,,female,,,0
3560,24,3,89,white,,female,,,0
3560,25,1,60,asian,,female,,,0
3560,26,2,76,black or African American,,female,,,0
3560,27,1,71,asian,,female,,,0
3560,28,1,81,asian,,female,,,0
3560,29,1,27,white,,female,,,0
3560,30,2,78,asian,,female,,,0
3560,31,1,3,,,,unidentifiable,,0
3560,32,2,61,asian,,female,,,0
3560,33,2,105,asian,,male,,,0
3560,34,5,37,asian,,female,,,0
3560,35,2,128,asian,,female,,,0
3560,36,1,24,asian,,male,,,0
3560,37,1,53,white,,male,,,0
3560,38,5,63,white,,female,,,0
3560,39,2,90,asian,,male,,,0
3560,40,1,9,white,,male,,,0
3560,41,4,97,asian,,female,,,0
3560,42,1,3,white,,female,,,0
3560,43,1,38,asian,,male,,,0
3560,44,3,73,black or African American,,male,,,0
3560,45,1,1,white,,male,,,0
3560,46,2,27,white,,male,,,0
3560,47,3,100,white,,female,,,0
3560,48,2,41,asian,,male,,,0
3560,49,1,73,white,,male,,,0
3560,50,1,87,white,,male,,,0
3560,51,1,41,hispanic,,male,,,0
3560,52,1,16,white,,male,,,0
3560,53,1,51,asian,,male,,,0
3560,54,1,14,white,,male,,,0
3560,55,2,103,asian,,male,,,0
3560,56,1,93,,,male,unidentifiable,,0
3560,57,1,6,white,,male,,,0
3560,58,4,9,asian,,female,,,0
3560,59,2,73,white,,female,,,0
3560,60,2,7,asian,,male,,,0
8025,1,3,174,asian,,female,,,0
8025,2,3,152,black or African American,,female,,,0
8025,3,4,113,asian,,female,,,0
8025,4,3,175,white,,female,,,0
8025,5,5,165,asian,,female,,,0
8025,6,1,139,white,,female,,,0
8025,7,4,92,asian,,male,,,0
8025,8,4,12,white,,female,,,0
8025,9,1,107,white,,female,,,0
8025,10,3,100,hispanic,,female,,,0
8025,11,4,167,white,,male,,,0
8025,12,2,138,asian,,female,,,0
8025,13,2,153,asian,,female,,,0
8025,14,1,101,white,,female,,,0
8025,15,1,130,asian,,female,,,0
8025,16,2,130,asian,,female,,,0
8025,17,1,63,asian,,female,,,0
8025,18,1,182,white,,male,,,0
8025,19,2,133,asian,,male,,,0
8025,20,5,151,asian,,female,,,0
8025,21,4,71,asian,,female,,,0
8025,22,2,77,white,,male,,,0
8025,23,2,173,white,,female,,,0
8025,24,2,245,hispanic,,female,,,0
8025,25,1,41,asian,,female,,,0
8025,26,1,152,white,,female,,,0
8025,27,2,136,hispanic,,female,,,0
8025,28,2,95,white,,male,,,0
8025,29,3,61,asian,,male,,,0
8025,30,4,15,asian,,male,,,0
8025,31,5,110,white,,male,,,0
8025,32,2,101,white,,male,,,0
8025,33,1,78,white,,female,,,0
8025,34,1,86,black or African American,,female,,,0
8025,35,1,98,asian,,female,,,0
8025,36,1,14,white,,female,,,0
8025,37,4,228,hispanic,,female,,,0
8025,38,1,147,white,,female,,,0
8025,39,2,239,white,,female,,,0
8025,40,1,107,asian,,female,,,0
8025,41,1,104,white,,female,,,0
8025,42,3,280,asian,,female,,,0
8025,43,1,45,asian,,male,,,0
8025,44,1,72,hispanic,,female,,,0
8025,45,3,36,asian,,female,,,0
8025,46,1,70,asian,,female,,,0
8025,47,2,155,black or African American,,female,,,0
8025,48,3,155,white,,male,,,0
8025,49,4,125,white,,female,,,0
8025,50,2,130,asian,,female,,,0
8025,51,3,115,white,,female,,,0
8025,52,1,103,asian,,female,,,0
8025,53,2,27,,,,unidentifiable,,0
8025,54,5,94,white,,male,,,0
8025,55,3,113,asian,,male,,,0
8025,56,2,85,hispanic,,female,,,0
8025,57,3,56,asian,,female,,,0
8025,58,2,71,white,,male,,,0
8025,59,2,106,white,,female,,,0
8025,60,2,150,white,,female,,,0
5201,1,1,0,Black or African American,,Female,,,0
5201,2,1,14,Black or African American,,Male,,,0
5201,3,1,5,Black or African American,,Female,,,0
5201,4,1,0,Black or African American,,Male,,,0
5201,5,1,5,Black or African American,,Male,,,0
5201,6,1,2,Black or African American,,Male,,,0
5201,7,1,1,Black or African American,,Male,,,0
5201,8,7,32,Black or African American,,Female,,,0
5201,9,1,5,Black or African American,,Female,,,0
5201,10,1,17,Hispanic,,Male,,,0
5201,11,1,4,Black or African American,,Female,,,0
5201,12,1,1,Black or African American,,Female,,,0
5201,13,7,14,Black or African American,,Female,,,0
5201,14,1,2,Black or African American,,Female,,,0
5201,15,1,1,Hispanic,,Female,,,0
5201,16,1,6,Black or African American,,Male,,,0
5201,17,7,9,Black or African American,,Male,,,0
5201,18,1,5,Black or African American,,Female,,,0
5201,19,1,2,Black or African American,,Male,,,0
5201,20,1,8,Black or African American,,Female,,,0
5201,21,1,2,Black or African American,,Female,,,0
5201,22,5,4,Black or African American,,Female,,,0
5201,23,1,9,Black or African American,,Male,,,0
5201,24,1,3,Black or African American,,Male,,,0
5201,25,1,2,Black or African American,,Female,,,0
5201,26,1,0,Black or African American,,Female,,,0
5201,27,1,4,Black or African American,,Male,,,0
5201,28,1,1,Black or African American,,Female,,,0
5201,29,7,8,Black or African American,,Male,,,0
5201,30,1,4,Black or African American,,Male,,,0
